pillar,period,term,trend_score,count
fragrance,2020-01-01,zombie,,0
fragrance,2020-01-01,zesty,,0
fragrance,2020-01-01,zero,,0
fragrance,2020-01-01,zahide,,0
fragrance,2020-01-01,yup,,0
fragrance,2020-01-01,yuck,,0
fragrance,2020-01-01,youve,,0
fragrance,2020-01-01,youtubers,,0
fragrance,2020-01-01,youtuber,,0
fragrance,2020-01-01,youtube short,,0
fragrance,2020-01-01,youtube,,0
fragrance,2020-01-01,youth,,0
fragrance,2020-01-01,youre wrong,,0
fragrance,2020-01-01,youre woman,,0
fragrance,2020-01-01,youre wearing,,0
fragrance,2020-01-01,youre wasting,,0
fragrance,2020-01-01,youre using,,0
fragrance,2020-01-01,youre ugly,,0
fragrance,2020-01-01,youre trying,,0
fragrance,2020-01-01,youre talking,,0
fragrance,2020-01-01,youre stupid,,0
fragrance,2020-01-01,youre saying,,0
fragrance,2020-01-01,youre rude,,0
fragrance,2020-01-01,youre right,,0
fragrance,2020-01-01,youre really,,0
fragrance,2020-01-01,youre racist,,0
fragrance,2020-01-01,youre putting,,0
fragrance,2020-01-01,youre pretty,,0
fragrance,2020-01-01,youre perfect,,0
fragrance,2020-01-01,youre man,,0
fragrance,2020-02-01,compliment,124999999.99999999,2
fragrance,2020-02-01,setting,89285714.28571428,2
fragrance,2020-02-01,setting spray,89285714.28571428,2
fragrance,2020-02-01,kylie,89285714.28571428,2
fragrance,2020-02-01,grandma,53571428.571428575,2
fragrance,2020-02-01,spray,17857142.857142862,2
fragrance,2020-02-01,smell like,17857142.857142862,2
fragrance,2020-02-01,acceptable,0.0,0
fragrance,2020-02-01,zesty,0.0,0
fragrance,2020-02-01,zero,0.0,0
fragrance,2020-02-01,zahide,0.0,0
fragrance,2020-02-01,yup,0.0,0
fragrance,2020-02-01,yuck,0.0,0
fragrance,2020-02-01,youve,0.0,0
fragrance,2020-02-01,youtubers,0.0,0
fragrance,2020-02-01,youtuber,0.0,0
fragrance,2020-02-01,youtube short,0.0,0
fragrance,2020-02-01,youtube,0.0,0
fragrance,2020-02-01,youth,0.0,0
fragrance,2020-02-01,youre wrong,0.0,0
fragrance,2020-02-01,youre woman,0.0,0
fragrance,2020-02-01,youre wearing,0.0,0
fragrance,2020-02-01,zombie,0.0,0
fragrance,2020-02-01,younger,0.0,0
fragrance,2020-02-01,young woman,0.0,0
fragrance,2020-02-01,young people,0.0,0
fragrance,2020-02-01,youre using,0.0,0
fragrance,2020-02-01,youre ugly,0.0,0
fragrance,2020-02-01,youre trying,0.0,0
fragrance,2020-02-01,youre talking,0.0,0
fragrance,2020-03-01,scent,499999999.99999994,1
fragrance,2020-03-01,good,499999999.99999994,1
fragrance,2020-03-01,youre wasting,0.0,0
fragrance,2020-03-01,abusive,0.0,0
fragrance,2020-03-01,accused,0.0,0
fragrance,2020-03-01,zombie,0.0,0
fragrance,2020-03-01,accent,0.0,0
fragrance,2020-03-01,accept,0.0,0
fragrance,2020-03-01,acceptable,0.0,0
fragrance,2020-03-01,accepting,0.0,0
fragrance,2020-03-01,accha,0.0,0
fragrance,2020-03-01,acche,0.0,0
fragrance,2020-03-01,accident,0.0,0
fragrance,2020-03-01,accuse,0.0,0
fragrance,2020-03-01,zesty,0.0,0
fragrance,2020-03-01,zero,0.0,0
fragrance,2020-03-01,zahide,0.0,0
fragrance,2020-03-01,yup,0.0,0
fragrance,2020-03-01,yuck,0.0,0
fragrance,2020-03-01,youve,0.0,0
fragrance,2020-03-01,youtubers,0.0,0
fragrance,2020-03-01,youtuber,0.0,0
fragrance,2020-03-01,youtube short,0.0,0
fragrance,2020-03-01,youtube,0.0,0
fragrance,2020-03-01,youth,0.0,0
fragrance,2020-03-01,youre wrong,0.0,0
fragrance,2020-03-01,youre woman,0.0,0
fragrance,2020-03-01,youre wearing,0.0,0
fragrance,2020-03-01,according,0.0,0
fragrance,2020-03-01,youre jealous,0.0,0
fragrance,2020-04-01,compliment,1.1547005223792517,1
fragrance,2020-04-01,setting spray,1.1094003752196893,1
fragrance,2020-04-01,setting,1.1094003752196893,1
fragrance,2020-04-01,kylie,1.1094003752196893,1
fragrance,2020-04-01,grandma,0.9491579806173641,1
fragrance,2020-04-01,smell like,0.7043607146418945,1
fragrance,2020-04-01,spray,0.7043607146418945,1
fragrance,2020-04-01,like,0.45883146184638673,1
fragrance,2020-04-01,zero,0.0,0
fragrance,2020-04-01,zahide,0.0,0
fragrance,2020-04-01,yup,0.0,0
fragrance,2020-04-01,yuck,0.0,0
fragrance,2020-04-01,youve,0.0,0
fragrance,2020-04-01,youtubers,0.0,0
fragrance,2020-04-01,youtuber,0.0,0
fragrance,2020-04-01,youtube short,0.0,0
fragrance,2020-04-01,youtube,0.0,0
fragrance,2020-04-01,youth,0.0,0
fragrance,2020-04-01,youre wrong,0.0,0
fragrance,2020-04-01,youre woman,0.0,0
fragrance,2020-04-01,youre wearing,0.0,0
fragrance,2020-04-01,youre wasting,0.0,0
fragrance,2020-04-01,young woman,0.0,0
fragrance,2020-04-01,young people,0.0,0
fragrance,2020-04-01,youre using,0.0,0
fragrance,2020-04-01,youre ugly,0.0,0
fragrance,2020-04-01,youre trying,0.0,0
fragrance,2020-04-01,youre talking,0.0,0
fragrance,2020-04-01,youre stupid,0.0,0
fragrance,2020-04-01,youre saying,0.0,0
fragrance,2020-05-01,wearing,35294117.64705882,3
fragrance,2020-05-01,great,35294117.64705882,3
fragrance,2020-05-01,cologne,35294117.64705882,3
fragrance,2020-05-01,tell,23529411.76470588,2
fragrance,2020-05-01,mouth,23529411.76470588,2
fragrance,2020-05-01,remember,23529411.76470588,2
fragrance,2020-05-01,stick,23529411.76470588,2
fragrance,2020-05-01,dude,23529411.76470588,2
fragrance,2020-05-01,said,11764705.88235294,1
fragrance,2020-05-01,outfit,11764705.88235294,1
fragrance,2020-05-01,wow,11764705.88235294,1
fragrance,2020-05-01,use,11764705.88235294,1
fragrance,2020-05-01,woman,11764705.88235294,1
fragrance,2020-05-01,notice,11764705.88235294,1
fragrance,2020-05-01,make,11764705.88235294,1
fragrance,2020-05-01,rude,11764705.88235294,1
fragrance,2020-05-01,open,11764705.88235294,1
fragrance,2020-05-01,say,11764705.88235294,1
fragrance,2020-05-01,think,11764705.88235294,1
fragrance,2020-05-01,mind,11764705.88235294,1
fragrance,2020-05-01,wearing make,11764705.88235294,1
fragrance,2020-05-01,men,11764705.88235294,1
fragrance,2020-05-01,whats,11764705.88235294,1
fragrance,2020-05-01,worry,11764705.88235294,1
fragrance,2020-05-01,talking,11764705.88235294,1
fragrance,2020-05-01,lovely,11764705.88235294,1
fragrance,2020-05-01,match,11764705.88235294,1
fragrance,2020-05-01,yes,11764705.88235294,1
fragrance,2020-05-01,old,11764705.88235294,1
fragrance,2020-05-01,mean,11764705.88235294,1
fragrance,2020-07-01,irritating,80000000.0,2
fragrance,2020-07-01,wife,40000000.0,1
fragrance,2020-07-01,make woman,40000000.0,1
fragrance,2020-07-01,term,40000000.0,1
fragrance,2020-07-01,lot,40000000.0,1
fragrance,2020-07-01,love,40000000.0,1
fragrance,2020-07-01,youre wearing,40000000.0,1
fragrance,2020-07-01,proof,40000000.0,1
fragrance,2020-07-01,youre,40000000.0,1
fragrance,2020-07-01,really,40000000.0,1
fragrance,2020-07-01,nut,40000000.0,1
fragrance,2020-07-01,long,40000000.0,1
fragrance,2020-07-01,half,40000000.0,1
fragrance,2020-07-01,extremely,40000000.0,1
fragrance,2020-07-01,damage,40000000.0,1
fragrance,2020-07-01,bad,40000000.0,1
fragrance,2020-07-01,wear,11.200593573278983,2
fragrance,2020-07-01,woman,5.311621694544672,1
fragrance,2020-07-01,make,5.311621694544672,1
fragrance,2020-07-01,yes,5.311621694544672,1
fragrance,2020-07-01,cause,5.311621694544672,1
fragrance,2020-07-01,wearing,1.385640578055105,1
fragrance,2020-07-01,cologne,1.385640578055105,1
fragrance,2020-07-01,zesty,0.0,0
fragrance,2020-07-01,zero,0.0,0
fragrance,2020-07-01,zahide,0.0,0
fragrance,2020-07-01,yup,0.0,0
fragrance,2020-07-01,yuck,0.0,0
fragrance,2020-07-01,youve,0.0,0
fragrance,2020-07-01,youtubers,0.0,0
fragrance,2020-10-01,shook,34482758.62068965,1
fragrance,2020-10-01,size,34482758.62068965,1
fragrance,2020-10-01,theory,34482758.62068965,1
fragrance,2020-10-01,oil,34482758.62068965,1
fragrance,2020-10-01,sell,34482758.62068965,1
fragrance,2020-10-01,actual,34482758.62068965,1
fragrance,2020-10-01,literally,34482758.62068965,1
fragrance,2020-10-01,kill,34482758.62068965,1
fragrance,2020-10-01,hyram,34482758.62068965,1
fragrance,2020-10-01,finally,34482758.62068965,1
fragrance,2020-10-01,dose,34482758.62068965,1
fragrance,2020-10-01,day,34482758.62068965,1
fragrance,2020-10-01,carry,34482758.62068965,1
fragrance,2020-10-01,alot,34482758.62068965,1
fragrance,2020-10-01,bottle,34482758.62068965,1
fragrance,2020-10-01,bigger,34482758.62068965,1
fragrance,2020-10-01,absolutely love,34482758.62068965,1
fragrance,2020-10-01,dont,4.499349711270974,1
fragrance,2020-10-01,absolutely,4.499349711270974,1
fragrance,2020-10-01,love,0.915796939059408,1
fragrance,2020-10-01,really,0.915796939059408,1
fragrance,2020-10-01,like,0.8382631821066712,3
fragrance,2020-10-01,spray,0.378263964227686,2
fragrance,2020-10-01,smell like,0.378263964227686,2
fragrance,2020-10-01,youve,0.0,0
fragrance,2020-10-01,youtubers,0.0,0
fragrance,2020-10-01,youtuber,0.0,0
fragrance,2020-10-01,youtube short,0.0,0
fragrance,2020-10-01,youtube,0.0,0
fragrance,2020-10-01,youth,0.0,0
fragrance,2020-11-01,male,249999999.99999997,1
fragrance,2020-11-01,nose,249999999.99999997,1
fragrance,2020-11-01,planet,249999999.99999997,1
fragrance,2020-11-01,horrible,249999999.99999997,1
fragrance,2020-11-01,abusive,0.0,0
fragrance,2020-11-01,abuse,0.0,0
fragrance,2020-11-01,acceptable,0.0,0
fragrance,2020-11-01,zesty,0.0,0
fragrance,2020-11-01,zero,0.0,0
fragrance,2020-11-01,zahide,0.0,0
fragrance,2020-11-01,yup,0.0,0
fragrance,2020-11-01,yuck,0.0,0
fragrance,2020-11-01,youve,0.0,0
fragrance,2020-11-01,youtubers,0.0,0
fragrance,2020-11-01,youtuber,0.0,0
fragrance,2020-11-01,youtube short,0.0,0
fragrance,2020-11-01,youtube,0.0,0
fragrance,2020-11-01,youth,0.0,0
fragrance,2020-11-01,youre wrong,0.0,0
fragrance,2020-11-01,youre woman,0.0,0
fragrance,2020-11-01,youre wasting,0.0,0
fragrance,2020-11-01,zombie,0.0,0
fragrance,2020-11-01,younger,0.0,0
fragrance,2020-11-01,young woman,0.0,0
fragrance,2020-11-01,young people,0.0,0
fragrance,2020-11-01,youre using,0.0,0
fragrance,2020-11-01,youre ugly,0.0,0
fragrance,2020-11-01,youre trying,0.0,0
fragrance,2020-11-01,youre talking,0.0,0
fragrance,2020-11-01,youre stupid,0.0,0
fragrance,2020-12-01,video,32786885.24590164,2
fragrance,2020-12-01,dont like,32786885.24590164,2
fragrance,2020-12-01,nice,16393442.62295082,1
fragrance,2020-12-01,model,16393442.62295082,1
fragrance,2020-12-01,thank,16393442.62295082,1
fragrance,2020-12-01,question,16393442.62295082,1
fragrance,2020-12-01,store,16393442.62295082,1
fragrance,2020-12-01,year,16393442.62295082,1
fragrance,2020-12-01,shampoo,16393442.62295082,1
fragrance,2020-12-01,used,16393442.62295082,1
fragrance,2020-12-01,men,16393442.62295082,1
fragrance,2020-12-01,watch video,16393442.62295082,1
fragrance,2020-12-01,watch,16393442.62295082,1
fragrance,2020-12-01,started,16393442.62295082,1
fragrance,2020-12-01,weird,16393442.62295082,1
fragrance,2020-12-01,probably,16393442.62295082,1
fragrance,2020-12-01,wait,16393442.62295082,1
fragrance,2020-12-01,room,16393442.62295082,1
fragrance,2020-12-01,scalp,16393442.62295082,1
fragrance,2020-12-01,stop,16393442.62295082,1
fragrance,2020-12-01,smelled,16393442.62295082,1
fragrance,2020-12-01,sweat,16393442.62295082,1
fragrance,2020-12-01,use,16393442.62295082,1
fragrance,2020-12-01,whats,16393442.62295082,1
fragrance,2020-12-01,acting,16393442.62295082,1
fragrance,2020-12-01,shop,16393442.62295082,1
fragrance,2020-12-01,wanna,16393442.62295082,1
fragrance,2020-12-01,scent,16393442.62295082,1
fragrance,2020-12-01,want,16393442.62295082,1
fragrance,2020-12-01,talk,16393442.62295082,1
fragrance,2021-01-01,smelling,58823529.4117647,1
fragrance,2021-01-01,quick,58823529.4117647,1
fragrance,2021-01-01,shower,58823529.4117647,1
fragrance,2021-01-01,sure,58823529.4117647,1
fragrance,2021-01-01,smell bad,58823529.4117647,1
fragrance,2021-01-01,sort,58823529.4117647,1
fragrance,2021-01-01,youre,58823529.4117647,1
fragrance,2021-01-01,good,58823529.4117647,1
fragrance,2021-01-01,gel,58823529.4117647,1
fragrance,2021-01-01,fix,58823529.4117647,1
fragrance,2021-01-01,clean,58823529.4117647,1
fragrance,2021-01-01,breath,58823529.4117647,1
fragrance,2021-01-01,bad,58823529.4117647,1
fragrance,2021-01-01,scent,5.637654974086571,1
fragrance,2021-01-01,smell like,0.8999871617220643,1
fragrance,2021-01-01,dont,0.7765300682235524,1
fragrance,2021-01-01,like,0.2536893137148987,1
fragrance,2021-01-01,zesty,0.0,0
fragrance,2021-01-01,zero,0.0,0
fragrance,2021-01-01,zahide,0.0,0
fragrance,2021-01-01,yup,0.0,0
fragrance,2021-01-01,yuck,0.0,0
fragrance,2021-01-01,youve,0.0,0
fragrance,2021-01-01,youtubers,0.0,0
fragrance,2021-01-01,youtuber,0.0,0
fragrance,2021-01-01,youtube short,0.0,0
fragrance,2021-01-01,youtube,0.0,0
fragrance,2021-01-01,youth,0.0,0
fragrance,2021-01-01,youre wrong,0.0,0
fragrance,2021-01-01,youre woman,0.0,0
fragrance,2021-02-01,need,111111111.1111111,1
fragrance,2021-02-01,make woman,111111111.1111111,1
fragrance,2021-02-01,shoot,111111111.1111111,1
fragrance,2021-02-01,woman,111111111.1111111,1
fragrance,2021-02-01,make,111111111.1111111,1
fragrance,2021-02-01,photo,111111111.1111111,1
fragrance,2021-02-01,fierce,111111111.1111111,1
fragrance,2021-02-01,brand,111111111.1111111,1
fragrance,2021-02-01,weird,11.162104024999554,1
fragrance,2021-02-01,youre wasting,0.0,0
fragrance,2021-02-01,abusive,0.0,0
fragrance,2021-02-01,accuse,0.0,0
fragrance,2021-02-01,zombie,0.0,0
fragrance,2021-02-01,accent,0.0,0
fragrance,2021-02-01,accept,0.0,0
fragrance,2021-02-01,acceptable,0.0,0
fragrance,2021-02-01,accepting,0.0,0
fragrance,2021-02-01,accha,0.0,0
fragrance,2021-02-01,account,0.0,0
fragrance,2021-02-01,zesty,0.0,0
fragrance,2021-02-01,zero,0.0,0
fragrance,2021-02-01,zahide,0.0,0
fragrance,2021-02-01,yup,0.0,0
fragrance,2021-02-01,yuck,0.0,0
fragrance,2021-02-01,youve,0.0,0
fragrance,2021-02-01,youtubers,0.0,0
fragrance,2021-02-01,youtuber,0.0,0
fragrance,2021-02-01,youtube short,0.0,0
fragrance,2021-02-01,youtube,0.0,0
fragrance,2021-02-01,youth,0.0,0
fragrance,2021-03-01,mean,50000000.0,1
fragrance,2021-03-01,screen,50000000.0,1
fragrance,2021-03-01,sex,50000000.0,1
fragrance,2021-03-01,woman want,50000000.0,1
fragrance,2021-03-01,tell,50000000.0,1
fragrance,2021-03-01,unsure,50000000.0,1
fragrance,2021-03-01,personal,50000000.0,1
fragrance,2021-03-01,guy,50000000.0,1
fragrance,2021-03-01,drive,50000000.0,1
fragrance,2021-03-01,curious,50000000.0,1
fragrance,2021-03-01,crazy,50000000.0,1
fragrance,2021-03-01,choice,50000000.0,1
fragrance,2021-03-01,want,15.27091300661577,3
fragrance,2021-03-01,little,4.705404196745502,1
fragrance,2021-03-01,make,0.9814954423223643,2
fragrance,2021-03-01,make woman,0.20207259106636916,1
fragrance,2021-03-01,woman,0.20207259106636916,1
fragrance,2021-03-01,zombie,0.0,0
fragrance,2021-03-01,accent,0.0,0
fragrance,2021-03-01,accept,0.0,0
fragrance,2021-03-01,acceptable,0.0,0
fragrance,2021-03-01,accidentally,0.0,0
fragrance,2021-03-01,zesty,0.0,0
fragrance,2021-03-01,zero,0.0,0
fragrance,2021-03-01,zahide,0.0,0
fragrance,2021-03-01,yup,0.0,0
fragrance,2021-03-01,yuck,0.0,0
fragrance,2021-03-01,youve,0.0,0
fragrance,2021-03-01,youtubers,0.0,0
fragrance,2021-03-01,youtuber,0.0,0
fragrance,2021-04-01,wth,40000000.0,1
fragrance,2021-04-01,old,40000000.0,1
fragrance,2021-04-01,mask,40000000.0,1
fragrance,2021-04-01,respect,40000000.0,1
fragrance,2021-04-01,old lady,40000000.0,1
fragrance,2021-04-01,science,40000000.0,1
fragrance,2021-04-01,watch,40000000.0,1
fragrance,2021-04-01,salon,40000000.0,1
fragrance,2021-04-01,wow,40000000.0,1
fragrance,2021-04-01,vibe,40000000.0,1
fragrance,2021-04-01,like old,40000000.0,1
fragrance,2021-04-01,lash,40000000.0,1
fragrance,2021-04-01,lady,40000000.0,1
fragrance,2021-04-01,isnt,40000000.0,1
fragrance,2021-04-01,horrific,40000000.0,1
fragrance,2021-04-01,fail,40000000.0,1
fragrance,2021-04-01,face mask,40000000.0,1
fragrance,2021-04-01,embarrassing,40000000.0,1
fragrance,2021-04-01,dress,40000000.0,1
fragrance,2021-04-01,covering,40000000.0,1
fragrance,2021-04-01,agree,40000000.0,1
fragrance,2021-04-01,afraid,40000000.0,1
fragrance,2021-04-01,like,0.600444262277212,1
fragrance,2021-04-01,smell like,0.6004442622772113,1
fragrance,2021-04-01,zahide,0.0,0
fragrance,2021-04-01,yup,0.0,0
fragrance,2021-04-01,yuck,0.0,0
fragrance,2021-04-01,youve,0.0,0
fragrance,2021-04-01,youtubers,0.0,0
fragrance,2021-04-01,youtuber,0.0,0
fragrance,2021-05-01,understand,142857142.85714284,1
fragrance,2021-05-01,men,142857142.85714284,1
fragrance,2021-05-01,wear,142857142.85714284,1
fragrance,2021-05-01,question,142857142.85714284,1
fragrance,2021-05-01,pure,142857142.85714284,1
fragrance,2021-05-01,judgement,142857142.85714284,1
fragrance,2021-05-01,cologne,142857142.85714284,1
fragrance,2021-05-01,zesty,0.0,0
fragrance,2021-05-01,zero,0.0,0
fragrance,2021-05-01,zahide,0.0,0
fragrance,2021-05-01,yup,0.0,0
fragrance,2021-05-01,yuck,0.0,0
fragrance,2021-05-01,youve,0.0,0
fragrance,2021-05-01,youtubers,0.0,0
fragrance,2021-05-01,youtuber,0.0,0
fragrance,2021-05-01,youtube short,0.0,0
fragrance,2021-05-01,youtube,0.0,0
fragrance,2021-05-01,youth,0.0,0
fragrance,2021-05-01,youre wrong,0.0,0
fragrance,2021-05-01,youre woman,0.0,0
fragrance,2021-05-01,youre wearing,0.0,0
fragrance,2021-05-01,accent,0.0,0
fragrance,2021-05-01,young people,0.0,0
fragrance,2021-05-01,youre using,0.0,0
fragrance,2021-05-01,youre ugly,0.0,0
fragrance,2021-05-01,youre trying,0.0,0
fragrance,2021-05-01,youre talking,0.0,0
fragrance,2021-05-01,youre stupid,0.0,0
fragrance,2021-05-01,youre saying,0.0,0
fragrance,2021-05-01,youre rude,0.0,0
fragrance,2021-06-01,work,86956521.73913042,2
fragrance,2021-06-01,color,86956521.73913042,2
fragrance,2021-06-01,milk,43478260.86956521,1
fragrance,2021-06-01,pretty good,43478260.86956521,1
fragrance,2021-06-01,using,43478260.86956521,1
fragrance,2021-06-01,usually,43478260.86956521,1
fragrance,2021-06-01,spray,43478260.86956521,1
fragrance,2021-06-01,used,43478260.86956521,1
fragrance,2021-06-01,tanning,43478260.86956521,1
fragrance,2021-06-01,pale skin,43478260.86956521,1
fragrance,2021-06-01,scent,43478260.86956521,1
fragrance,2021-06-01,pretty,43478260.86956521,1
fragrance,2021-06-01,pale,43478260.86956521,1
fragrance,2021-06-01,strong,43478260.86956521,1
fragrance,2021-06-01,oil,43478260.86956521,1
fragrance,2021-06-01,good,43478260.86956521,1
fragrance,2021-06-01,build,43478260.86956521,1
fragrance,2021-06-01,baby,43478260.86956521,1
fragrance,2021-06-01,apply,43478260.86956521,1
fragrance,2021-06-01,annoying,43478260.86956521,1
fragrance,2021-06-01,youve,0.0,0
fragrance,2021-06-01,youtubers,0.0,0
fragrance,2021-06-01,youtuber,0.0,0
fragrance,2021-06-01,youtube short,0.0,0
fragrance,2021-06-01,youtube,0.0,0
fragrance,2021-06-01,youth,0.0,0
fragrance,2021-06-01,youre wrong,0.0,0
fragrance,2021-06-01,youre woman,0.0,0
fragrance,2021-06-01,youre wearing,0.0,0
fragrance,2021-06-01,youre wasting,0.0,0
fragrance,2021-07-01,grandma,57142857.142857134,2
fragrance,2021-07-01,love,28571428.571428567,1
fragrance,2021-07-01,watching,28571428.571428567,1
fragrance,2021-07-01,stop,28571428.571428567,1
fragrance,2021-07-01,make,28571428.571428567,1
fragrance,2021-07-01,told,28571428.571428567,1
fragrance,2021-07-01,talk,28571428.571428567,1
fragrance,2021-07-01,make want,28571428.571428567,1
fragrance,2021-07-01,shit dont,28571428.571428567,1
fragrance,2021-07-01,rage,28571428.571428567,1
fragrance,2021-07-01,stop watching,28571428.571428567,1
fragrance,2021-07-01,shit,28571428.571428567,1
fragrance,2021-07-01,outside,28571428.571428567,1
fragrance,2021-07-01,line,28571428.571428567,1
fragrance,2021-07-01,gym,28571428.571428567,1
fragrance,2021-07-01,god,28571428.571428567,1
